feat_56,feat_7,feat_69,feat_12,feat_70,feat_51,feat_20,feat_21,feat_61,feat_23,target
0,0,1,0,0,0,0,0,0,2,Class_3
0,0,0,1,0,0,0,0,0,0,Class_2
0,0,0,0,4,0,1,0,0,0,Class_2
0,0,0,0,0,0,0,0,0,0,Class_6
0,0,1,0,0,0,0,0,0,0,Class_5
0,0,0,0,0,0,0,0,1,0,Class_8
0,0,0,0,1,0,0,0,0,0,Class_7
1,1,0,0,0,1,0,0,9,0,Class_6
8,0,0,0,3,0,0,0,0,0,Class_3
0,0,0,1,0,0,1,1,2,0,Class_6
0,0,0,0,1,0,0,0,0,1,Class_7
0,0,0,0,0,0,0,1,0,0,Class_2
0,1,45,0,0,0,6,0,0,0,Class_8
2,0,0,2,0,0,0,1,5,0,Class_6
0,0,0,4,3,0,0,0,0,0,Class_6
0,0,0,0,0,0,0,0,0,0,Class_2
0,0,0,0,0,0,0,0,0,0,Class_2
0,0,0,1,0,0,0,0,0,0,Class_2
0,0,25,0,2,0,0,0,0,2,Class_8
3,0,0,2,0,1,1,2,5,0,Class_6
0,0,0,1,0,0,0,0,0,0,Class_6
0,0,1,0,3,0,0,0,0,0,Class_3
0,0,0,0,1,0,0,0,0,0,Class_2
0,0,0,0,0,0,0,2,0,0,Class_3
0,0,0,0,0,0,0,0,0,0,Class_3
0,0,0,0,0,0,0,0,0,0,Class_4
0,0,0,0,0,0,0,0,0,0,Class_6
0,0,0,1,0,0,0,0,3,0,Class_6
0,0,0,0,0,0,0,0,0,0,Class_9
0,0,0,0,0,0,0,0,0,0,Class_9
0,0,0,0,0,0,0,0,0,0,Class_3
0,0,0,0,0,0,0,1,0,0,Class_2
0,0,0,0,0,0,0,0,2,0,Class_9
0,0,0,0,2,0,0,0,0,0,Class_3
0,1,0,0,0,0,0,1,5,1,Class_6
0,1,0,0,3,0,1,0,0,0,Class_4
0,0,0,0,0,0,0,0,0,0,Class_2
0,0,0,0,0,0,0,0,0,0,Class_7
0,0,14,0,1,0,9,0,0,3,Class_8
0,0,1,1,12,0,3,0,0,3,Class_7
0,0,0,1,1,0,0,0,0,0,Class_3
1,1,0,1,8,0,0,0,0,15,Class_7
0,0,0,0,0,0,0,0,0,0,Class_3
3,0,0,0,0,0,0,0,0,0,Class_2
0,0,0,1,3,0,1,0,0,0,Class_2
0,0,1,0,6,0,0,0,0,0,Class_3
0,0,0,0,1,0,0,0,0,0,Class_2
0,0,0,0,0,0,1,0,0,0,Class_2
0,0,0,0,0,0,0,0,0,0,Class_5
0,0,1,0,0,0,0,0,0,0,Class_2
1,1,0,0,1,0,0,0,0,0,Class_6
0,0,1,0,1,0,6,0,0,0,Class_6
0,2,0,0,0,0,0,0,0,0,Class_9
0,0,6,0,0,0,3,0,0,0,Class_8
0,0,0,0,0,0,0,0,0,0,Class_9
0,8,2,0,1,0,0,0,0,0,Class_8
1,0,0,0,5,0,2,3,0,0,Class_4
0,0,0,0,0,0,0,0,0,3,Class_2
0,0,0,0,5,0,0,2,0,0,Class_3
0,0,2,0,0,0,0,0,0,0,Class_8
0,0,0,0,2,0,0,2,1,0,Class_6
0,0,0,0,0,0,0,0,0,0,Class_2
0,0,28,0,0,0,0,0,0,0,Class_8
0,0,1,0,0,0,1,0,0,0,Class_6
0,0,0,0,0,0,0,0,0,0,Class_4
0,0,0,0,0,0,0,0,0,0,Class_5
1,0,0,0,1,0,1,0,0,0,Class_9
0,0,0,0,0,0,0,0,0,0,Class_8
0,0,1,0,0,0,0,0,0,0,Class_3
0,0,0,0,0,0,0,0,0,0,Class_2
0,0,0,0,0,0,0,0,0,0,Class_2
0,0,0,2,4,0,1,0,0,0,Class_2
0,0,0,0,0,0,0,0,0,0,Class_7
0,1,4,0,1,0,4,0,0,0,Class_8
0,0,15,0,1,0,3,0,0,0,Class_8
0,0,0,0,1,0,0,2,0,0,Class_8
0,0,0,0,0,0,0,0,0,0,Class_3
0,1,0,0,0,0,0,1,0,0,Class_6
1,0,0,2,3,0,4,0,0,9,Class_7
0,0,0,0,0,0,0,2,1,0,Class_6
0,0,0,0,6,1,0,0,0,0,Class_8
0,1,0,0,1,0,0,0,0,0,Class_9
0,0,0,0,0,0,0,0,0,0,Class_6
2,1,0,0,0,0,1,1,5,0,Class_6
0,0,1,0,0,0,0,0,0,0,Class_1
1,0,1,0,4,0,0,0,0,0,Class_4
0,0,0,0,4,0,1,0,0,0,Class_2
0,0,0,0,0,0,0,0,0,0,Class_3
0,0,0,0,0,0,0,0,0,0,Class_3
0,0,0,0,0,0,0,1,0,0,Class_2
0,0,0,0,1,0,0,0,0,0,Class_2
0,0,0,0,0,0,0,0,0,0,Class_1
0,0,0,0,1,0,1,0,0,1,Class_8
0,0,0,1,0,0,4,0,0,2,Class_1
0,0,0,0,0,0,0,0,0,0,Class_9
0,0,0,0,0,0,0,0,0,0,Class_1
0,0,0,0,0,0,1,0,0,0,Class_3
0,0,0,0,1,0,1,0,0,0,Class_8
0,0,0,0,0,0,0,0,0,1,Class_2
0,0,0,0,0,0,0,2,0,0,Class_3
0,0,0,0,0,0,0,0,0,0,Class_2
0,0,0,0,0,0,0,0,0,0,Class_4
0,0,0,0,0,0,0,0,0,0,Class_5
0,0,0,0,0,0,0,2,0,0,Class_3
0,0,0,0,0,0,0,0,0,0,Class_2
0,0,0,0,0,0,0,0,0,0,Class_2
0,0,0,0,0,0,0,0,0,0,Class_2
0,1,0,0,3,0,0,0,0,0,Class_9
0,0,0,0,3,0,0,0,0,0,Class_1
2,0,0,0,3,0,0,0,0,0,Class_9
0,0,0,0,1,0,1,0,0,0,Class_9
0,0,0,0,0,0,0,0,0,0,Class_2
0,0,0,0,0,0,0,0,0,0,Class_5
0,1,0,0,1,0,0,0,0,1,Class_3
0,0,0,0,4,0,0,0,0,0,Class_6
0,2,2,0,6,0,6,0,0,0,Class_8
0,0,0,0,0,0,0,0,0,0,Class_5
0,1,0,0,5,0,0,0,0,0,Class_4
0,0,0,0,0,0,0,0,0,0,Class_5
1,0,0,0,2,0,1,0,0,0,Class_6
0,0,1,0,0,0,0,0,0,0,Class_6
0,0,0,0,0,0,3,0,0,0,Class_2
0,0,0,0,0,0,0,0,0,0,Class_8
0,0,0,0,0,0,0,0,0,0,Class_6
0,0,0,0,1,0,0,0,0,0,Class_2
0,0,0,1,0,0,0,1,1,0,Class_6
0,0,0,0,0,0,0,0,0,0,Class_2
0,1,0,0,0,0,1,1,1,0,Class_6
0,0,0,0,1,0,0,0,0,0,Class_2
0,0,0,0,0,0,0,0,0,0,Class_2
0,0,0,0,0,0,0,0,0,0,Class_2
1,0,0,0,0,0,0,0,0,0,Class_2
0,0,0,1,0,0,0,0,0,0,Class_2
0,0,0,0,0,0,0,0,0,0,Class_5
33,0,0,0,0,0,0,0,0,0,Class_7
0,0,0,0,0,0,0,0,0,0,Class_7
0,0,0,1,0,1,0,0,3,0,Class_6
0,0,0,0,0,0,0,0,3,0,Class_6
1,0,0,1,2,0,1,5,2,0,Class_6
0,0,0,0,0,0,0,0,0,0,Class_2
0,0,0,0,2,0,0,0,0,0,Class_6
0,0,0,0,0,0,0,0,0,0,Class_3
1,0,0,0,0,0,0,0,0,0,Class_3
0,0,0,0,0,0,1,0,0,0,Class_9
0,0,0,0,0,0,0,0,0,0,Class_2
0,0,0,1,1,0,0,1,0,0,Class_2
0,0,0,0,0,0,0,0,0,0,Class_2
5,0,0,0,2,0,0,0,0,0,Class_2
0,10,0,4,1,1,6,0,0,1,Class_8
0,0,0,0,0,0,0,0,0,0,Class_2
0,0,0,0,2,3,1,0,0,0,Class_6
0,0,0,0,0,0,0,0,0,0,Class_5
0,0,0,0,0,0,0,0,0,0,Class_2
0,0,0,0,0,0,0,0,0,0,Class_2
1,0,0,0,0,0,0,0,0,0,Class_6
0,3,15,0,2,0,1,0,0,0,Class_8
0,1,0,0,3,0,0,0,0,0,Class_8
0,0,1,0,0,0,0,0,0,1,Class_7
1,0,0,0,0,0,0,0,1,0,Class_6
0,0,0,0,0,0,0,0,0,0,Class_5
1,0,0,0,2,0,0,0,0,0,Class_8
0,0,0,0,0,0,0,0,0,0,Class_1
0,0,0,0,0,0,0,0,0,0,Class_8
0,0,0,0,0,0,0,0,0,0,Class_8
0,0,0,0,0,0,0,0,0,0,Class_2
0,0,0,1,1,0,0,0,0,0,Class_9
0,0,0,0,0,0,0,0,0,0,Class_2
0,0,0,1,0,0,0,0,0,0,Class_9
0,7,1,0,1,2,6,0,0,0,Class_8
0,0,0,0,0,0,0,0,0,0,Class_5
0,0,0,0,0,0,0,0,1,0,Class_6
0,0,1,0,0,0,0,0,2,0,Class_6
0,0,0,0,0,0,0,0,0,0,Class_6
0,0,0,1,3,0,1,8,0,0,Class_3
0,0,0,0,0,0,1,0,2,0,Class_6
0,0,0,0,0,0,0,0,0,0,Class_8
0,0,0,0,1,0,0,0,0,0,Class_3
0,0,0,0,1,0,2,0,0,0,Class_6
0,0,0,0,1,0,0,0,0,0,Class_6
0,0,1,0,0,1,0,0,0,0,Class_8
0,0,1,1,1,0,2,0,0,0,Class_8
1,0,0,0,0,0,0,0,0,0,Class_6
0,0,1,1,3,0,1,0,0,0,Class_9
3,0,0,0,5,0,1,0,0,0,Class_3
0,0,0,0,1,0,1,0,0,0,Class_6
1,0,6,0,1,0,1,0,0,1,Class_8
0,0,0,0,0,0,0,0,0,0,Class_2
0,0,0,0,0,0,0,0,0,0,Class_8
0,0,1,0,0,0,0,0,0,0,Class_8
0,0,0,0,2,0,0,0,0,0,Class_3
0,0,0,1,0,0,0,0,0,0,Class_2
0,0,0,0,1,0,0,0,0,0,Class_6
0,0,0,0,1,0,1,0,0,0,Class_2
0,0,0,1,0,0,0,0,0,2,Class_7
0,0,0,0,0,0,0,0,0,0,Class_3
0,0,0,0,3,0,0,0,0,0,Class_3
0,0,0,0,0,0,0,0,0,0,Class_3
0,0,0,0,1,0,1,3,0,0,Class_2
0,0,0,0,0,0,1,0,0,0,Class_5
0,0,0,0,0,0,0,0,0,0,Class_2
0,0,0,0,1,0,2,0,0,0,Class_8
1,0,0,0,0,0,0,0,0,0,Class_2
1,0,0,0,9,0,6,0,0,1,Class_4
1,0,0,0,19,0,0,0,0,0,Class_3
1,0,20,0,2,0,4,0,0,0,Class_8
0,1,0,0,3,0,0,2,0,5,Class_7
0,0,0,0,4,0,0,0,0,0,Class_3
0,0,0,0,0,0,0,0,0,1,Class_3
0,1,0,0,1,0,0,1,0,0,Class_3
0,0,0,0,0,0,0,0,0,0,Class_8
0,0,0,0,1,0,0,0,0,0,Class_2
1,0,0,0,5,1,0,0,3,0,Class_8
0,5,0,0,1,0,4,0,0,0,Class_6
0,0,0,0,0,0,0,0,0,0,Class_8
0,0,0,0,0,0,0,0,0,0,Class_4
0,0,0,0,0,0,0,0,1,0,Class_6
0,2,0,0,2,0,0,0,0,0,Class_7
2,0,0,1,5,0,1,0,0,0,Class_7
0,0,0,0,0,0,0,1,0,0,Class_3
0,0,0,0,0,0,1,0,1,0,Class_6
0,0,1,0,2,0,0,0,0,0,Class_9
0,0,0,0,0,0,0,0,0,0,Class_2
1,1,1,0,4,0,1,0,0,0,Class_7
0,0,0,1,0,0,0,0,0,0,Class_2
0,0,0,0,0,0,0,0,0,0,Class_4
0,1,1,1,10,1,2,0,0,0,Class_9
0,0,0,0,1,0,0,1,0,0,Class_8
0,0,0,0,2,0,0,0,0,0,Class_3
0,0,34,0,0,0,0,0,0,1,Class_8
16,0,0,0,8,0,0,0,0,0,Class_3
0,0,0,0,0,0,0,0,0,0,Class_5
1,0,0,0,1,0,0,0,0,0,Class_2
0,0,0,0,1,0,0,0,0,0,Class_1
0,0,0,0,0,0,0,1,0,0,Class_5
0,0,0,0,0,0,0,0,0,0,Class_8
0,0,0,0,1,0,0,0,0,1,Class_3
0,0,0,0,0,0,0,0,0,0,Class_2
0,0,0,0,0,0,0,0,0,0,Class_3
0,2,2,0,1,2,0,0,7,4,Class_6
0,0,0,0,0,0,0,0,0,0,Class_9
2,0,0,0,0,0,0,0,0,0,Class_6
0,0,0,0,0,0,0,1,0,0,Class_2
0,0,0,0,0,0,0,0,0,0,Class_2
0,0,0,0,0,0,2,0,0,1,Class_8
1,3,2,1,4,0,0,2,7,0,Class_6
0,1,1,0,4,0,0,1,0,2,Class_6
0,0,0,0,3,0,0,0,0,0,Class_2
0,0,0,0,0,0,0,0,0,0,Class_2
0,0,0,0,0,0,0,0,0,0,Class_5
0,0,0,0,0,0,0,0,0,0,Class_9
0,0,2,0,4,0,3,0,0,0,Class_6
0,1,1,0,1,1,0,0,0,0,Class_1
0,0,0,0,2,0,1,0,0,0,Class_6
0,0,0,0,0,0,0,0,0,0,Class_2
1,0,0,1,4,0,0,0,0,0,Class_9
0,0,0,0,0,0,0,0,0,0,Class_9
0,0,0,0,0,0,0,0,0,0,Class_5
0,0,0,2,3,0,0,0,0,0,Class_6
0,0,0,0,0,0,0,0,0,0,Class_2
0,0,0,1,0,0,1,7,4,0,Class_6
0,0,0,0,0,0,0,0,0,0,Class_3
0,0,1,0,1,0,1,0,0,0,Class_1
0,0,0,0,0,0,0,0,1,0,Class_6
0,0,0,0,0,0,0,0,0,0,Class_2
0,0,0,0,0,0,0,0,0,0,Class_5
0,0,0,0,0,0,0,0,0,0,Class_2
0,0,0,0,0,0,0,0,0,0,Class_5
0,0,19,0,1,0,1,0,0,0,Class_8
0,0,0,0,1,0,0,0,0,0,Class_2
0,0,0,0,0,0,0,0,1,0,Class_8
0,0,0,0,0,0,0,0,0,0,Class_2
0,0,1,2,0,1,0,2,1,0,Class_6
0,0,0,0,0,0,0,0,0,0,Class_2
0,0,0,0,0,0,0,0,0,0,Class_2
0,0,6,0,1,0,8,0,0,0,Class_6
1,0,0,0,2,0,0,0,2,0,Class_6
0,0,0,0,0,0,0,0,0,0,Class_2
0,3,1,0,1,0,3,0,0,0,Class_8
0,0,0,0,0,0,0,0,0,0,Class_2
0,0,0,0,1,0,0,0,0,0,Class_1
0,1,13,0,1,0,5,0,0,0,Class_8
0,0,0,0,0,0,0,0,0,0,Class_2
0,0,0,0,0,0,0,1,0,0,Class_2
0,0,0,0,0,0,0,0,0,0,Class_2
0,0,0,0,0,0,0,0,0,0,Class_2
0,1,55,0,0,0,6,0,0,0,Class_8
0,0,0,0,0,0,0,0,0,2,Class_2
0,0,0,0,0,0,0,0,0,0,Class_3
1,0,0,0,1,0,0,1,0,0,Class_6
0,0,0,1,0,0,0,0,0,0,Class_5
0,0,0,0,0,0,0,0,0,0,Class_2
0,0,0,0,0,0,0,0,0,0,Class_2
0,0,0,0,2,0,1,0,0,0,Class_6
0,0,0,0,0,0,0,0,0,0,Class_2
0,0,0,2,3,0,0,0,0,0,Class_9
0,0,0,0,0,0,0,0,0,0,Class_2
0,0,0,0,0,0,0,0,0,0,Class_6
2,0,0,0,0,0,1,0,0,0,Class_2
0,0,0,0,0,0,0,0,0,0,Class_7
0,0,0,0,0,0,0,0,0,0,Class_7
0,0,0,0,1,0,0,0,0,0,Class_8
0,0,0,0,0,0,0,1,1,0,Class_6
0,0,0,1,0,0,0,0,0,0,Class_3
0,0,0,1,0,0,0,0,0,0,Class_1
0,0,0,0,0,0,0,0,0,0,Class_2
2,0,0,0,0,0,0,0,0,0,Class_6
0,0,1,0,1,0,0,0,5,0,Class_6
0,0,0,0,0,0,0,2,0,0,Class_9
0,0,0,0,0,0,0,0,0,0,Class_7
0,0,0,0,6,0,1,0,0,0,Class_3
0,0,1,0,0,0,0,0,0,0,Class_8
1,0,1,2,5,0,2,0,0,0,Class_9
0,0,0,0,2,0,0,0,0,0,Class_4
0,0,0,0,1,0,0,0,0,0,Class_3
0,0,0,0,0,0,0,0,0,0,Class_5
0,0,0,0,8,0,0,0,0,0,Class_3
0,0,0,0,2,0,0,1,0,0,Class_8
0,0,0,0,0,0,0,0,0,0,Class_2
0,0,0,0,0,0,0,0,0,0,Class_1
0,0,0,0,0,0,0,0,0,0,Class_3
0,0,0,0,0,0,0,0,0,0,Class_6
0,0,0,0,1,0,0,0,0,0,Class_2
0,0,0,0,0,0,1,0,0,0,Class_8
0,0,0,0,0,0,0,0,0,0,Class_6
0,0,0,0,1,0,0,0,0,0,Class_9
0,0,1,0,0,0,0,0,0,0,Class_8
0,0,0,0,0,0,0,0,0,0,Class_7
1,0,0,2,1,0,0,0,0,0,Class_3
0,1,1,0,0,1,1,0,1,0,Class_6
0,0,1,0,1,1,2,0,0,3,Class_7
0,1,3,1,2,0,2,0,0,0,Class_8
0,0,0,0,0,0,0,0,0,0,Class_7
0,0,1,0,0,0,0,0,0,0,Class_8
0,0,0,0,0,0,0,0,0,0,Class_2
0,0,0,0,0,0,0,0,0,0,Class_4
0,0,7,0,0,0,2,0,0,0,Class_8
0,0,2,0,0,1,2,0,0,0,Class_7
0,0,0,0,7,0,1,0,0,0,Class_9
0,0,0,0,1,0,0,0,0,0,Class_3
0,0,0,0,0,0,0,0,0,0,Class_2
0,0,0,0,0,0,0,0,0,0,Class_3
0,0,0,0,3,0,0,0,0,0,Class_4
0,0,0,0,0,0,0,0,0,0,Class_2
1,0,1,0,3,0,4,0,0,0,Class_7
0,0,0,0,0,0,0,0,0,0,Class_6
0,0,0,0,1,0,0,0,0,0,Class_1
0,0,0,1,0,0,0,0,0,0,Class_2
0,0,24,0,0,0,6,0,0,1,Class_8
0,0,0,0,2,0,0,2,0,0,Class_2
0,0,0,0,0,0,0,0,0,0,Class_9
4,0,1,0,1,0,0,0,0,0,Class_6
0,0,1,0,4,0,2,0,0,0,Class_6
0,1,0,1,6,0,1,0,0,0,Class_6
0,11,8,0,5,0,9,0,0,0,Class_8
0,0,0,0,0,0,0,0,0,0,Class_3
0,0,0,0,1,0,0,0,0,1,Class_9
0,0,12,0,0,0,4,0,0,0,Class_8
0,0,0,0,0,0,0,0,0,0,Class_2
1,0,0,1,0,0,0,2,1,0,Class_6
0,0,32,0,1,0,1,0,0,0,Class_8
0,0,0,0,1,0,0,0,0,0,Class_2
0,0,0,0,0,0,0,0,0,0,Class_6
1,0,0,0,0,0,0,0,0,0,Class_5
0,0,1,0,0,0,1,2,1,0,Class_6
0,0,0,0,0,0,0,0,0,0,Class_9
0,0,0,0,0,0,0,0,0,0,Class_6
0,0,0,0,0,0,0,0,0,0,Class_8
0,0,0,1,2,0,0,0,0,0,Class_9
0,0,0,0,0,0,0,0,0,0,Class_6
0,0,0,1,4,0,1,0,0,0,Class_2
0,1,0,0,1,0,0,1,1,0,Class_6
0,0,0,1,0,0,0,0,0,0,Class_8
0,0,0,0,1,0,0,0,0,0,Class_2
0,0,0,0,0,0,1,0,0,0,Class_2
0,0,3,0,0,0,0,0,1,0,Class_1
0,0,0,0,0,0,0,1,0,0,Class_2
0,0,7,0,1,0,1,0,0,1,Class_6
15,0,0,0,0,0,0,0,0,0,Class_7
0,2,0,0,1,0,0,0,0,0,Class_6
0,0,1,0,1,0,0,0,0,0,Class_8
0,0,0,0,0,0,0,0,0,0,Class_2
0,0,0,0,0,0,0,0,0,0,Class_2
0,0,0,0,0,0,0,0,0,0,Class_9
0,1,0,0,8,0,1,1,0,0,Class_1
0,0,0,0,0,0,0,0,0,0,Class_2
1,0,0,1,0,0,0,0,0,1,Class_6
0,0,0,0,0,0,0,0,0,0,Class_2
2,0,0,0,0,0,0,0,0,0,Class_9
0,0,0,0,0,0,0,0,0,0,Class_4
0,0,0,1,0,0,0,0,0,1,Class_6
0,0,0,0,0,0,0,0,0,0,Class_2
0,0,0,0,0,0,0,2,1,0,Class_6
0,0,0,0,0,0,0,0,0,0,Class_9
0,0,0,0,0,0,0,0,0,0,Class_2
0,0,1,0,0,0,0,2,2,0,Class_6
0,0,0,0,0,0,1,0,0,0,Class_4
0,0,0,0,0,0,0,0,0,0,Class_2
0,0,0,0,0,0,0,0,0,0,Class_6
1,0,0,0,0,0,0,0,0,0,Class_2
0,0,0,0,0,0,0,0,0,0,Class_3
0,0,0,0,0,0,0,0,0,1,Class_2
1,0,1,1,3,0,0,0,0,1,Class_2
0,0,1,0,0,0,0,0,0,1,Class_8
1,0,0,0,0,0,1,0,0,0,Class_6
0,0,1,0,0,0,2,0,0,0,Class_6
0,0,0,0,0,0,0,0,0,0,Class_3
0,0,0,0,6,0,0,0,0,0,Class_1
0,0,0,0,0,0,0,2,0,0,Class_2
0,0,0,0,0,0,0,0,0,0,Class_5
1,0,0,0,0,0,0,0,0,0,Class_7
1,0,0,0,6,0,0,0,0,0,Class_3
0,0,0,0,4,0,0,0,0,0,Class_2
0,0,0,0,0,0,0,0,0,0,Class_8
0,0,0,0,0,0,0,0,0,0,Class_2
0,0,1,0,2,0,1,0,0,0,Class_2
0,0,0,0,1,0,1,1,0,0,Class_6
0,0,0,0,0,0,0,0,0,0,Class_5
1,0,0,0,0,0,0,0,0,0,Class_7
0,0,0,0,19,0,0,0,0,0,Class_3
0,0,0,0,0,0,0,0,0,0,Class_3
1,0,0,0,1,0,0,0,0,0,Class_6
0,0,0,0,0,0,0,2,2,0,Class_6
0,1,0,0,7,0,2,2,0,0,Class_3
0,0,0,0,0,0,0,0,1,0,Class_6
0,0,0,0,2,0,0,0,2,0,Class_6
1,0,0,0,0,0,0,0,0,0,Class_3
0,0,0,0,0,0,0,0,0,0,Class_5
0,5,1,0,2,4,2,0,0,0,Class_8
0,0,0,1,0,0,0,0,0,0,Class_6
0,0,0,2,0,0,0,0,0,0,Class_6
0,0,0,0,3,0,0,0,0,0,Class_2
0,0,0,0,2,0,0,2,0,2,Class_1
0,0,0,0,0,0,0,0,0,0,Class_2
0,0,0,0,5,0,1,0,0,0,Class_3
0,0,0,0,1,0,0,1,1,0,Class_6
0,0,0,0,0,0,0,0,0,0,Class_3
0,0,0,0,1,0,0,2,2,0,Class_6
0,0,1,0,0,0,0,0,0,1,Class_8
0,0,3,0,0,0,0,0,0,0,Class_6
0,0,0,1,0,0,0,0,0,0,Class_2
0,0,0,0,0,0,0,0,0,0,Class_3
0,0,0,0,0,0,0,0,0,0,Class_6
1,0,0,4,0,0,0,0,2,0,Class_6
0,1,50,0,3,0,3,0,0,0,Class_8
0,0,0,0,0,0,0,0,0,0,Class_2
0,0,0,0,0,0,0,0,0,0,Class_2
1,0,0,0,0,0,1,0,0,0,Class_2
0,0,0,0,2,0,0,0,0,0,Class_2
0,0,0,0,1,0,0,0,0,0,Class_6
0,0,0,0,2,0,1,0,0,0,Class_2
0,0,2,0,4,0,1,0,0,0,Class_7
0,0,0,0,0,0,0,0,0,0,Class_2
0,0,1,0,0,0,0,0,0,0,Class_3
0,0,0,0,0,0,0,0,0,0,Class_2
0,0,0,0,2,0,0,0,0,0,Class_2
2,4,1,0,1,0,2,0,0,0,Class_9
0,0,0,0,0,0,0,0,0,0,Class_1
0,0,0,0,0,0,0,0,0,0,Class_2
0,0,0,0,1,0,0,0,0,0,Class_3
0,0,0,0,0,0,0,0,0,0,Class_8
1,0,13,0,0,0,4,0,0,0,Class_8
0,0,0,0,0,0,0,0,0,0,Class_2
0,0,0,0,0,0,0,0,1,0,Class_6
0,0,0,0,0,0,0,1,0,0,Class_2
0,0,19,0,1,0,1,0,0,4,Class_8
0,0,0,0,0,0,1,0,0,0,Class_3
0,1,0,0,25,0,3,0,0,0,Class_6
0,0,0,0,0,0,0,0,0,0,Class_2
0,0,0,0,0,0,0,3,0,0,Class_2
0,0,0,0,3,0,0,0,0,0,Class_6
0,0,0,0,0,0,0,0,0,0,Class_4
0,0,0,0,0,0,0,0,0,0,Class_2
0,0,0,0,0,0,0,0,0,0,Class_4
0,0,0,0,1,0,0,0,0,0,Class_7
0,0,0,0,0,0,0,0,0,0,Class_6
0,0,0,0,2,0,0,0,0,0,Class_6
0,1,1,0,4,0,3,0,0,0,Class_7
0,0,0,0,6,0,0,0,3,0,Class_2
7,0,0,0,7,0,1,0,0,0,Class_3
0,0,0,0,0,0,0,1,0,0,Class_2
0,0,1,0,0,0,0,0,0,0,Class_2
0,0,0,0,0,0,0,0,0,0,Class_9
0,0,0,0,2,0,0,0,0,0,Class_4
0,0,0,1,0,0,0,0,0,1,Class_8
0,1,0,0,1,0,1,0,0,0,Class_8
1,0,0,0,0,0,0,0,0,0,Class_2
0,0,0,0,0,0,0,0,0,0,Class_5
0,1,0,0,0,0,4,0,0,1,Class_7
0,0,0,0,0,0,0,0,0,0,Class_4
0,0,0,0,0,0,0,0,0,0,Class_2
0,0,1,0,6,0,2,0,0,2,Class_7
0,0,0,0,0,0,0,0,0,0,Class_7
0,0,0,0,0,0,0,1,0,0,Class_6
0,0,0,0,0,0,0,0,0,0,Class_3
0,0,0,0,0,0,0,0,0,0,Class_2
0,0,0,0,1,0,0,0,0,0,Class_6
0,0,0,0,0,0,1,0,0,0,Class_2
0,0,0,0,5,0,1,1,0,0,Class_2
0,0,0,0,0,0,0,0,0,0,Class_3
1,0,0,0,0,0,0,0,0,0,Class_7
0,0,1,0,1,0,0,0,0,2,Class_8
0,0,0,0,0,0,0,0,0,0,Class_2
0,0,0,0,7,0,2,0,1,0,Class_2
0,0,0,0,1,0,0,0,0,1,Class_3
0,0,4,1,0,0,0,0,0,0,Class_9
0,7,0,0,2,0,0,0,0,0,Class_8
1,0,0,0,0,0,0,0,0,0,Class_2
0,0,0,0,1,0,0,0,0,0,Class_7
0,0,0,0,0,0,0,0,0,0,Class_3
0,0,0,0,2,0,0,0,0,0,Class_9
0,0,0,0,0,0,0,2,0,0,Class_6
0,0,0,0,0,0,0,0,0,0,Class_3
0,1,0,0,0,0,0,0,0,0,Class_3
0,0,0,0,1,4,7,0,0,0,Class_6
0,0,0,1,2,0,0,0,0,0,Class_2
0,0,4,0,0,0,1,0,0,0,Class_8
0,0,0,1,0,0,1,0,0,0,Class_9
0,0,0,0,0,0,0,0,0,2,Class_3
0,0,0,0,0,0,1,0,0,0,Class_2
0,0,0,0,0,0,0,0,0,0,Class_3
0,1,0,0,9,0,2,0,0,0,Class_2
0,0,0,0,2,0,0,0,0,2,Class_6
0,0,0,0,0,0,0,0,0,0,Class_6
0,1,0,0,0,0,0,0,0,0,Class_3
0,3,2,0,8,0,10,0,0,1,Class_8
0,0,0,0,0,0,0,0,0,0,Class_8
16,0,0,0,2,0,0,0,0,4,Class_8
0,0,0,0,0,0,0,0,0,0,Class_3
0,0,0,0,0,0,0,0,0,0,Class_6
0,0,0,0,0,0,0,0,0,0,Class_2
0,0,0,0,7,0,0,0,0,0,Class_3
0,1,0,0,0,0,0,0,0,0,Class_9
0,0,3,1,24,0,1,0,0,0,Class_9
0,0,0,0,1,0,0,0,0,0,Class_6
0,0,0,0,0,1,1,1,1,0,Class_6
1,3,1,0,4,0,3,0,0,0,Class_1
0,0,0,0,1,0,0,0,0,0,Class_9
0,0,0,0,0,0,0,0,0,0,Class_2
0,0,0,0,2,0,0,0,0,0,Class_6
0,0,0,0,1,0,0,0,0,0,Class_3
1,0,1,0,1,0,0,0,0,0,Class_6
0,0,0,0,1,0,0,0,0,0,Class_2
0,0,1,0,0,0,0,0,0,0,Class_8
0,0,0,0,1,0,0,0,0,0,Class_2
0,0,0,0,0,0,0,0,0,0,Class_8
0,15,7,1,3,0,9,0,0,0,Class_8
0,2,5,2,1,0,1,0,0,0,Class_8
0,0,0,0,0,0,0,0,0,0,Class_5
0,3,1,3,6,0,12,0,0,15,Class_7
0,1,1,0,0,0,0,0,0,0,Class_9
0,0,0,0,0,0,1,0,2,0,Class_6
0,0,3,1,0,0,2,1,0,0,Class_9
1,0,0,1,1,0,1,0,0,0,Class_2
0,0,0,0,1,0,0,0,0,0,Class_6
0,0,0,0,1,0,0,0,0,0,Class_6
1,1,0,1,5,0,0,0,0,0,Class_3
0,0,0,0,0,0,0,0,0,0,Class_8
